1.01325,0,-0.036254946
1.01325,0.05,-0.037293088
1.01325,0.1,-0.038929218
1.01325,0.15,-0.040805771
1.01325,0.2,-0.042847837
1.01325,0.25,-0.045020744
1.01325,0.3,-0.047304895
1.01325,0.35,-0.049688147
1.01325,0.4,-0.052162797
1.01325,0.45,-0.05472403
1.01325,0.5,-0.057369208
1.01325,0.55,-0.060097453
1.01325,0.6,-0.062909601
1.01325,0.65,-0.065808332
1.01325,0.7,-0.068798461
1.01325,0.75,-0.071887733
1.01325,0.8,-0.075088248
1.01325,0.85,-0.078419559
1.01325,0.9,-0.081916459
1.01325,0.95,-0.085653722
1.01325,1,-0.089989028
