1.01325,0,-0.149195571
1.01325,0.05,-0.037841299
1.01325,0.1,-0.039480603
1.01325,0.15,-0.041360321
1.01325,0.2,-0.04340556
1.01325,0.25,-0.045581608
1.01325,0.3,-0.047868899
1.01325,0.35,-0.050255291
1.01325,0.4,-0.052733039
1.01325,0.45,-0.055297412
1.01325,0.5,-0.057945689
1.01325,0.55,-0.060677032
1.01325,0.6,-0.063492278
1.01325,0.65,-0.066394107
1.01325,0.7,-0.069387292
1.01325,0.75,-0.072479621
1.01325,0.8,-0.075683193
1.01325,0.85,-0.079017602
1.01325,0.9,-0.082517516
1.01325,0.95,-0.086257835
1.01325,1,-0.090596156
