1.01325,0,-0.149861398
1.01325,0.05,-0.10646664
1.01325,0.1,-0.053890396
1.01325,0.15,-0.041640569
1.01325,0.2,-0.043687332
1.01325,0.25,-0.045864929
1.01325,0.3,-0.048153768
1.01325,0.35,-0.05054171
1.01325,0.4,-0.053021007
1.01325,0.45,-0.055586888
1.01325,0.5,-0.058236671
1.01325,0.55,-0.060969563
1.01325,0.6,-0.063786317
1.01325,0.65,-0.066689653
1.01325,0.7,-0.069684387
1.01325,0.75,-0.072778223
1.01325,0.8,-0.075983261
1.01325,0.85,-0.079319177
1.01325,0.9,-0.082820556
1.01325,0.95,-0.086562383
1.01325,1,-0.090902169
