1.01325,0,-0.036345226
1.01325,0.05,-0.037383904
1.01325,0.1,-0.03902057
1.01325,0.15,-0.040897655
1.01325,0.2,-0.042940239
1.01325,0.25,-0.045113691
1.01325,0.3,-0.047398344
1.01325,0.35,-0.049782141
1.01325,0.4,-0.052257335
1.01325,0.45,-0.054819112
1.01325,0.5,-0.057464793
1.01325,0.55,-0.06019354
1.01325,0.6,-0.063006232
1.01325,0.65,-0.065905466
1.01325,0.7,-0.068896139
1.01325,0.75,-0.071985913
1.01325,0.8,-0.075186931
1.01325,0.85,-0.078518787
1.01325,0.9,-0.082016146
1.01325,0.95,-0.085753954
1.01325,1,-0.090089762
