1.01325,0,-0.177295949
1.01325,0.05,-0.177802301
1.01325,0.1,-0.178782012
1.01325,0.15,-0.179880335
1.01325,0.2,-0.181024713
1.01325,0.25,-0.182182573
1.01325,0.3,-0.183335995
1.01325,0.35,-0.184474302
1.01325,0.4,-0.185590628
1.01325,0.45,-0.186680662
1.01325,0.5,-0.187741639
1.01325,0.55,-0.180527573
1.01325,0.6,-0.171904146
1.01325,0.65,-0.163280678
1.01325,0.7,-0.154657252
1.01325,0.75,-0.146033784
1.01325,0.8,-0.137410357
1.01325,0.85,-0.12878714
1.01325,0.9,-0.120163253
1.01325,0.95,-0.11154012
1.01325,1,-0.103105142
