1.01325,0,-0.036075039
1.01325,0.05,-0.037112109
1.01325,0.1,-0.038747163
1.01325,0.15,-0.040622645
1.01325,0.2,-0.042663659
1.01325,0.25,-0.044835478
1.01325,0.3,-0.047118582
1.01325,0.35,-0.049500788
1.01325,0.4,-0.051974349
1.01325,0.45,-0.054534535
1.01325,0.5,-0.057178667
1.01325,0.55,-0.059905823
1.01325,0.6,-0.062716966
1.01325,0.65,-0.06561465
1.01325,0.7,-0.068603732
1.01325,0.75,-0.071691958
1.01325,0.8,-0.074891427
1.01325,0.85,-0.078221733
1.01325,0.9,-0.081717544
1.01325,0.95,-0.085453802
1.01325,1,-0.089788061
