1.01325,0,-281.8608188
1.01325,0.05,-262.8816358
1.01325,0.1,-240.4124618
1.01325,0.15,-217.9432878
1.01325,0.2,-200.2367664
1.01325,0.25,-190.4295642
1.01325,0.3,-180.6222364
1.01325,0.35,-170.814783
1.01325,0.4,-161.007204
1.01325,0.45,-151.1994994
1.01325,0.5,-141.3916692
1.01325,0.55,-131.5836715
1.01325,0.6,-121.7755901
1.01325,0.65,-111.9673412
1.01325,0.7,-102.1590086
1.01325,0.75,-92.35050847
1.01325,0.8,-82.54188277
1.01325,0.85,-72.73313147
1.01325,0.9,-62.92429643
1.01325,0.95,-53.11529392
1.01325,1,-43.3061658
