1.01325,0,-0.149417053
1.01325,0.05,-0.037933451
1.01325,0.1,-0.039573274
1.01325,0.15,-0.041453511
1.01325,0.2,-0.043499261
1.01325,0.25,-0.045675853
1.01325,0.3,-0.047963646
1.01325,0.35,-0.050350541
1.01325,0.4,-0.052828833
1.01325,0.45,-0.055393709
1.01325,0.5,-0.058042488
1.01325,0.55,-0.060774333
1.01325,0.6,-0.063590081
1.01325,0.65,-0.066492413
1.01325,0.7,-0.069486142
1.01325,0.75,-0.072578973
1.01325,0.8,-0.075783048
1.01325,0.85,-0.079117918
1.01325,0.9,-0.082618334
1.01325,0.95,-0.086359156
1.01325,1,-0.090697979
