1.01325,0,-239.1554588
1.01325,0.05,-229.3470006
1.01325,0.1,-219.5384168
1.01325,0.15,-209.7297492
1.01325,0.2,-199.9209142
1.01325,0.25,-190.1119954
1.01325,0.3,-180.3029091
1.01325,0.35,-170.4937392
1.01325,0.4,-160.6844017
1.01325,0.45,-150.8749805
1.01325,0.5,-141.0653919
1.01325,0.55,-131.2557195
1.01325,0.6,-121.4458796
1.01325,0.65,-111.635956
1.01325,0.7,-101.8259068
1.01325,0.75,-92.01573194
1.01325,0.8,-82.20538966
1.01325,0.85,-72.39496363
1.01325,0.9,-62.584412
1.01325,0.95,-52.77373477
1.01325,1,-42.96293194
