1.01325,0,-239.1210852
1.01325,0.05,-229.3124595
1.01325,0.1,-219.5036663
1.01325,0.15,-209.6947894
1.01325,0.2,-199.8857869
1.01325,0.25,-190.0766169
1.01325,0.3,-180.2673632
1.01325,0.35,-170.4579839
1.01325,0.4,-160.6484371
1.01325,0.45,-150.8388066
1.01325,0.5,-141.0290504
1.01325,0.55,-131.2191687
1.01325,0.6,-121.4091613
1.01325,0.65,-111.5990284
1.01325,0.7,-101.7887698
1.01325,0.75,-91.97838569
1.01325,0.8,-82.16787593
1.01325,0.85,-72.35728243
1.01325,0.9,-62.54652146
1.01325,0.95,-52.73563489
1.01325,1,-42.92466458
