1.01325,0,-239.0867535
1.01325,0.05,-229.2779184
1.01325,0.1,-219.4689159
1.01325,0.15,-209.6598297
1.01325,0.2,-199.8506178
1.01325,0.25,-190.0412803
1.01325,0.3,-180.2318173
1.01325,0.35,-170.4221868
1.01325,0.4,-160.6124725
1.01325,0.45,-150.8026326
1.01325,0.5,-140.992709
1.01325,0.55,-131.1826179
1.01325,0.6,-121.3724012
1.01325,0.65,-111.562059
1.01325,0.7,-101.7515911
1.01325,0.75,-91.94103943
1.01325,0.8,-82.13032033
1.01325,0.85,-72.3195175
1.01325,0.9,-62.50858906
1.01325,0.95,-52.69749314
1.01325,1,-42.8863135
