1.01325,0,-0.036526451
1.01325,0.05,-0.037566197
1.01325,0.1,-0.039203922
1.01325,0.15,-0.041082066
1.01325,0.2,-0.043125715
1.01325,0.25,-0.045300213
1.01325,0.3,-0.047585955
1.01325,0.35,-0.049970756
1.01325,0.4,-0.052446997
1.01325,0.45,-0.055009821
1.01325,0.5,-0.057656548
1.01325,0.55,-0.060386342
1.01325,0.6,-0.063200039
1.01325,0.65,-0.066100319
1.01325,0.7,-0.069092039
1.01325,0.75,-0.072182818
1.01325,0.8,-0.075384883
1.01325,0.85,-0.078717743
1.01325,0.9,-0.08221615
1.01325,0.95,-0.085954962
1.01325,1,-0.090291775
