1.01325,0,-0.149638995
1.01325,0.05,-0.081080522
1.01325,0.1,-0.039666174
1.01325,0.15,-0.041546927
1.01325,0.2,-0.043593213
1.01325,0.25,-0.045770265
1.01325,0.3,-0.048058602
1.01325,0.35,-0.050446
1.01325,0.4,-0.052924836
1.01325,0.45,-0.055490172
1.01325,0.5,-0.058139496
1.01325,0.55,-0.060871843
1.01325,0.6,-0.063688094
1.01325,0.65,-0.066590928
1.01325,0.7,-0.06958516
1.01325,0.75,-0.072678494
1.01325,0.8,-0.07588307
1.01325,0.85,-0.079218443
1.01325,0.9,-0.082719361
1.01325,0.95,-0.086460686
1.01325,1,-0.090799969
