1.01325,0,-0.036164883
1.01325,0.05,-0.03720249
1.01325,0.1,-0.038838084
1.01325,0.15,-0.040714101
1.01325,0.2,-0.042755643
1.01325,0.25,-0.044928007
1.01325,0.3,-0.047211613
1.01325,0.35,-0.049594363
1.01325,0.4,-0.052068468
1.01325,0.45,-0.054629199
1.01325,0.5,-0.057273833
1.01325,0.55,-0.060001533
1.01325,0.6,-0.062813179
1.01325,0.65,-0.065711407
1.01325,0.7,-0.068701034
1.01325,0.75,-0.071789762
1.01325,0.8,-0.074989733
1.01325,0.85,-0.078320542
1.01325,0.9,-0.081816896
1.01325,0.95,-0.085553699
1.01325,1,-0.089888461
