1.01325,0,-0.150084303
1.01325,0.05,-0.119476576
1.01325,0.1,-0.079626279
1.01325,0.15,-0.041734433
1.01325,0.2,-0.043781744
1.01325,0.25,-0.045959843
1.01325,0.3,-0.048249186
1.01325,0.35,-0.050637588
1.01325,0.4,-0.053117429
1.01325,0.45,-0.055683812
1.01325,0.5,-0.058334098
1.01325,0.55,-0.061067492
1.01325,0.6,-0.063884748
1.01325,0.65,-0.066788587
1.01325,0.7,-0.069783824
1.01325,0.75,-0.07287812
1.01325,0.8,-0.076083702
1.01325,0.85,-0.079420079
1.01325,0.9,-0.08292196
1.01325,0.95,-0.08666429
1.01325,1,-0.091004578
