1.01325,0,-239.0180062
1.01325,0.05,-229.2087525
1.01325,0.1,-219.3993732
1.01325,0.15,-209.5898682
1.01325,0.2,-199.7802377
1.01325,0.25,-189.9704816
1.01325,0.3,-180.1606417
1.01325,0.35,-170.3506343
1.01325,0.4,-160.5405014
1.01325,0.45,-150.7302428
1.01325,0.5,-140.9199006
1.01325,0.55,-131.1094327
1.01325,0.6,-121.2987973
1.01325,0.65,-111.4880782
1.01325,0.7,-101.6772335
1.01325,0.75,-91.86626318
1.01325,0.8,-82.05516727
1.01325,0.85,-72.24394576
1.01325,0.9,-62.43259864
1.01325,0.95,-52.62112591
1.01325,1,-42.80956945
