1.01325,0,-281.7780458
1.01325,0.05,-259.9234941
1.01325,0.1,-234.6029837
1.01325,0.15,-210.0090088
1.01325,0.2,-200.2017228
1.01325,0.25,-190.3943532
1.01325,0.3,-180.5868161
1.01325,0.35,-170.7791952
1.01325,0.4,-160.9714068
1.01325,0.45,-151.1634929
1.01325,0.5,-141.3554952
1.01325,0.55,-131.5473301
1.01325,0.6,-121.7390393
1.01325,0.65,-111.930623
1.01325,0.7,-102.122081
1.01325,0.75,-92.31341342
1.01325,0.8,-82.50462025
1.01325,0.85,-72.69570148
1.01325,0.9,-62.8866571
1.01325,0.95,-53.07744524
1.01325,1,-43.26814966
