1.01325,0,-0.150307711
1.01325,0.05,-0.12746005
1.01325,0.1,-0.095304882
1.01325,0.15,-0.063149672
1.01325,0.2,-0.043876324
1.01325,0.25,-0.046054967
1.01325,0.3,-0.04834477
1.01325,0.35,-0.050733716
1.01325,0.4,-0.053214061
1.01325,0.45,-0.055780946
1.01325,0.5,-0.058431734
1.01325,0.55,-0.061165589
1.01325,0.6,-0.063983389
1.01325,0.65,-0.066887731
1.01325,0.7,-0.069883428
1.01325,0.75,-0.072978269
1.01325,0.8,-0.076184311
1.01325,0.85,-0.07952119
1.01325,0.9,-0.083023574
1.01325,0.95,-0.086766364
1.01325,1,-0.091107154
