1.01325,0,-0.387249441
1.01325,0.05,-0.379214218
1.01325,0.1,-0.372264172
1.01325,0.15,-0.365685998
1.01325,0.2,-0.359331273
1.01325,0.25,-0.35313171
1.01325,0.3,-0.347048709
1.01325,0.35,-0.341058193
1.01325,0.4,-0.335144171
1.01325,0.45,-0.329295923
1.01325,0.5,-0.323506123
1.01325,0.55,-0.317769956
1.01325,0.6,-0.312084742
1.01325,0.65,-0.306449518
1.01325,0.7,-0.300865123
1.01325,0.75,-0.295334779
1.01325,0.8,-0.289865269
1.01325,0.85,-0.284470074
1.01325,0.9,-0.279179508
1.01325,0.95,-0.2740794
1.01325,1,-0.269769173
