1.01325,0,-239.1897906
1.01325,0.05,-229.3815417
1.01325,0.1,-219.5731672
1.01325,0.15,-209.7646671
1.01325,0.2,-199.9560833
1.01325,0.25,-190.147332
1.01325,0.3,-180.3384551
1.01325,0.35,-170.5294526
1.01325,0.4,-160.7203245
1.01325,0.45,-150.9111126
1.01325,0.5,-141.1017333
1.01325,0.55,-131.2922283
1.01325,0.6,-121.4825978
1.01325,0.65,-111.6728835
1.01325,0.7,-101.8630018
1.01325,0.75,-92.05303633
1.01325,0.8,-82.24290338
1.01325,0.85,-72.4326867
1.01325,0.9,-62.62230254
1.01325,0.95,-52.81183465
1.01325,1,-43.00119929
