1.01325,0,-239.2241224
1.01325,0.05,-229.4160828
1.01325,0.1,-219.6079177
1.01325,0.15,-209.7996269
1.01325,0.2,-199.9912105
1.01325,0.25,-190.1826686
1.01325,0.3,-180.3739591
1.01325,0.35,-170.565166
1.01325,0.4,-160.7562472
1.01325,0.45,-150.9472028
1.01325,0.5,-141.1380328
1.01325,0.55,-131.3287372
1.01325,0.6,-121.5193161
1.01325,0.65,-111.7097693
1.01325,0.7,-101.9000969
1.01325,0.75,-92.09029885
1.01325,0.8,-82.28037524
1.01325,0.85,-72.47032603
1.01325,0.9,-62.66015122
1.01325,0.95,-52.8498508
1.01325,1,-43.03946664
