1.01325,0,-281.612416
1.01325,0.05,-245.6317267
1.01325,0.1,-219.7467519
1.01325,0.15,-209.9392567
1.01325,0.2,-200.1315939
1.01325,0.25,-190.3238475
1.01325,0.3,-180.5159335
1.01325,0.35,-170.707894
1.01325,0.4,-160.8997707
1.01325,0.45,-151.0914799
1.01325,0.5,-141.2830636
1.01325,0.55,-131.4745216
1.01325,0.6,-121.6658959
1.01325,0.65,-111.8571027
1.01325,0.7,-102.048184
1.01325,0.75,-92.23913959
1.01325,0.8,-82.42996961
1.01325,0.85,-72.62067402
1.01325,0.9,-62.81125283
1.01325,0.95,-53.00170603
1.01325,1,-43.19203363
