1.01325,0,-290.3679359
1.01325,0.05,-279.9344303
1.01325,0.1,-269.4273207
1.01325,0.15,-258.8489937
1.01325,0.2,-248.2015845
1.01325,0.25,-237.4871865
1.01325,0.3,-226.7077675
1.01325,0.35,-215.8651278
1.01325,0.4,-204.960984
1.01325,0.45,-193.996969
1.01325,0.5,-182.9745481
1.01325,0.55,-169.7196417
1.01325,0.6,-156.0893468
1.01325,0.65,-142.4590101
1.01325,0.7,-128.8287152
1.01325,0.75,-115.1983785
1.01325,0.8,-101.5680836
1.01325,0.85,-87.93783061
1.01325,0.9,-74.30741014
1.01325,0.95,-60.67715713
1.01325,1,-47.09555474
