1.01325,0.332,288.43258,0.9930791,0.00692089,0.332,0.668
1.01325,0.336,287.79624,0.9934595,0.00654054,0.336,0.664
1.01325,0.34,287.16673,0.9938183,0.00618174,0.34,0.66
1.01325,0.344,286.54397,0.9941568,0.00584321,0.344,0.656
1.01325,0.348,285.92786,0.9944762,0.00552379,0.348,0.652
1.01325,0.352,285.31831,0.9947776,0.00522236,0.352,0.648
1.01325,0.356,284.71525,0.9950621,0.00493787,0.356,0.644
1.01325,0.36,284.11859,0.9953307,0.00466935,0.36,0.64
1.01325,0.364,283.52825,0.9955841,0.00441587,0.364,0.636
1.01325,0.368,282.944144,0.9958234,0.00417656,0.368,0.632
1.01325,0.372,282.366206,0.9960494,0.00395061,0.372,0.628
1.01325,0.376,281.794356,0.9962628,0.00373724,0.376,0.624
1.01325,0.38,281.228521,0.9964643,0.00353574,0.38,0.62
1.01325,0.384,280.668628,0.9966546,0.00334543,0.384,0.616
1.01325,0.388,280.114606,0.9968343,0.00316566,0.388,0.612
1.01325,0.392,279.566387,0.9970042,0.00299584,0.392,0.608
1.01325,0.396,279.023903,0.9971646,0.0028354,0.396,0.604
1.01325,0.4,278.487088,0.9973162,0.0026838,0.4,0.6
1.01325,0.404,277.955877,0.9974595,0.00254055,0.404,0.596
1.01325,0.408,277.430207,0.9975948,0.00240517,0.408,0.592
1.01325,0.412,276.910016,0.9977228,0.00227721,0.412,0.588
1.01325,0.416,276.395244,0.9978437,0.00215627,0.416,0.584
1.01325,0.42,275.88583,0.9979581,0.00204193,0.42,0.58
1.01325,0.424,275.381718,0.9980662,0.00193384,0.424,0.576
1.01325,0.428,274.88285,0.9981684,0.00183164,0.428,0.572
1.01325,0.432,274.389171,0.998265,0.00173499,0.432,0.568
1.01325,0.436,273.9006248,0.9983564,0.0016436,0.436,0.564
1.01325,0.44,273.4171595,0.9984428,0.00155716,0.44,0.56
1.01325,0.444,272.9387221,0.9985246,0.00147541,0.444,0.556
1.01325,0.448,272.4652613,0.9986019,0.00139807,0.448,0.552
1.01325,0.452,271.996727,0.9986751,0.00132491,0.452,0.548
1.01325,0.456,271.533069,0.9987443,0.00125569,0.456,0.544
1.01325,0.46,271.07424,0.9988098,0.00119019,0.46,0.54
1.01325,0.464,270.620193,0.9988718,0.00112821,0.464,0.536
1.01325,0.468,270.170879,0.9989304,0.00106956,0.468,0.532
1.01325,0.472,269.726255,0.998986,0.00101404,0.472,0.528
1.01325,0.476,269.286274,0.9990385,0.000961496,0.476,0.524
1.01325,0.48,268.850894,0.9990882,0.000911753,0.48,0.52
1.01325,0.484,268.420071,0.9991353,0.000864662,0.484,0.516
1.01325,0.488,267.993762,0.9991799,0.000820076,0.488,0.512
1.01325,0.492,267.571926,0.9992221,0.000777858,0.492,0.508
1.01325,0.496,267.154522,0.9992621,0.000737879,0.496,0.504
1.01325,0.5,266.74151,0.9993,0.000700018,0.5,0.5
1.01325,0.504,266.33285,0.9993358,0.000664158,0.504,0.496
1.01325,0.508,265.928503,0.9993698,0.00063019,0.508,0.492
1.01325,0.512,265.528432,0.999402,0.000598013,0.512,0.488
1.01325,0.516,265.132598,0.9994325,0.000567529,0.516,0.484
1.01325,0.52,264.740966,0.9994614,0.000538646,0.52,0.48
1.01325,0.524,264.353498,0.9994887,0.000511279,0.524,0.476
1.01325,0.528,263.970158,0.9995147,0.000485344,0.528,0.472
1.01325,0.532,263.590913,0.9995392,0.000460765,0.532,0.468
1.01325,0.536,263.215726,0.9995625,0.000437469,0.536,0.464
1.01325,0.54,262.84456,0.9995846,0.000415387,0.54,0.46
1.01325,0.544,262.47739,0.9996055,0.000394454,0.544,0.456
1.01325,0.548,262.11418,0.9996254,0.000374608,0.548,0.452
1.01325,0.552,261.7549,0.9996442,0.000355791,0.552,0.448
1.01325,0.556,261.3995,0.9996621,0.000337949,0.556,0.444
1.01325,0.56,261.04797,0.999679,0.000321029,0.56,0.44
1.01325,0.564,260.70027,0.999695,0.000304982,0.564,0.436
1.01325,0.568,260.35637,0.9997102,0.000289761,0.568,0.432
1.01325,0.572,260.01624,0.9997247,0.000275324,0.572,0.428
1.01325,0.576,259.67985,0.9997384,0.000261628,0.576,0.424
1.01325,0.58,259.34717,0.9997514,0.000248634,0.58,0.42
1.01325,0.584,259.01817,0.9997637,0.000236304,0.584,0.416
1.01325,0.588,258.69282,0.9997754,0.000224605,0.588,0.412
1.01325,0.592,258.3711,0.9997865,0.000213502,0.592,0.408
1.01325,0.596,258.05297,0.999797,0.000202965,0.596,0.404
1.01325,0.6,257.73841,0.999807,0.000192963,0.6,0.4
1.01325,0.604,257.42739,0.9998165,0.000183469,0.604,0.396
1.01325,0.608,257.11988,0.9998255,0.000174455,0.608,0.392
1.01325,0.612,256.81585,0.9998341,0.000165898,0.612,0.388
1.01325,0.616,256.51529,0.9998422,0.000157772,0.616,0.384
1.01325,0.62,256.21816,0.9998499,0.000150056,0.62,0.38
1.01325,0.624,255.92443,0.9998573,0.000142727,0.624,0.376
1.01325,0.628,255.63409,0.9998642,0.000135767,0.628,0.372
1.01325,0.632,255.3471,0.9998708,0.000129155,0.632,0.368
1.01325,0.636,255.06344,0.9998771,0.000122875,0.636,0.364
1.01325,0.64,254.78309,0.9998831,0.000116907,0.64,0.36
1.01325,0.644,254.50602,0.9998888,0.000111238,0.644,0.356
1.01325,0.648,254.2322,0.9998942,0.00010585,0.648,0.352
1.01325,0.652,253.96161,0.9998993,0.00010073,0.652,0.348
1.01325,0.656,253.69423,0.9999041,9.59E-05,0.656,0.344
1.01325,0.66,253.43004,0.9999088,9.12E-05,0.66,0.34
1.01325,0.664,253.169,0.9999132,8.68E-05,0.664,0.336
