4,0,-0.39919166
4,0.05,-0.391155139
4,0.1,-0.384202832
4,0.15,-0.377621392
4,0.2,-0.37126248
4,0.25,-0.365057685
4,0.3,-0.358968528
4,0.35,-0.352970895
4,0.4,-0.347048876
4,0.45,-0.34119171
4,0.5,-0.335392113
4,0.55,-0.329645353
4,0.6,-0.323948751
4,0.65,-0.318301344
4,0.7,-0.312704179
4,0.75,-0.307160521
4,0.8,-0.30167732
4,0.85,-0.296268351
4,0.9,-0.290964387
4,0.95,-0.285852221
4,1,-0.28153362
