4,0,-0.148760312
4,0.05,-0.149149893
4,0.1,-0.150034313
4,0.15,-0.149218892
4,0.2,-0.143983926
4,0.25,-0.138748961
4,0.3,-0.133513996
4,0.35,-0.12827903
4,0.4,-0.123044065
4,0.45,-0.117809141
4,0.5,-0.112574176
4,0.55,-0.107339211
4,0.6,-0.102104245
4,0.65,-0.09686928
4,0.7,-0.091634314
4,0.75,-0.086399349
4,0.8,-0.087164445
4,0.85,-0.090486252
4,0.9,-0.093972977
4,0.95,-0.097699564
4,1,-0.102023482
