4,0,-281.0268501
4,0.05,-270.5531094
4,0.1,-260.0125892
4,0.15,-248.1859678
4,0.2,-235.0953095
4,0.25,-222.0046513
4,0.3,-208.9139931
4,0.35,-195.8233767
4,0.4,-182.7327185
4,0.45,-169.6420603
4,0.5,-156.551444
4,0.55,-143.4607857
4,0.6,-130.3701275
4,0.65,-117.2795112
4,0.7,-104.1888529
4,0.75,-92.13446959
4,0.8,-82.31717722
4,0.85,-72.49942429
4,0.9,-62.68121082
4,0.95,-52.86249493
4,1,-43.0433185
